id,name,brand,last_price,unit_size,category,image_url,canonical_category,offer_price,offer_label,last_update
11126,Crema Hidratante Men,NIVEA,9.15,100 ml,Afeitado y cuidado masculino,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/655555.jpg?t=20260331080846,Otros,,,2026-03-31 22:24:45
31776,Crema Hidratante Sensitive FP15,NIVEA MEN,9.15,100 ml,Afeitado y cuidado masculino,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7419349.jpg?t=20260121080748,Otros,,,2026-03-31 22:25:52
30710,"Crema Hidratante Suave Cara,Cuerpo y Manos",NIVEA,5.59,100 ml,Body-lociones,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7411346.jpg?t=20260331081241,Otros,4.75,Ahora más barato,2026-03-31 22:23:57
34689,Crema Iluminadora Vit C Contorno de Ojos,GARNIER,9.99,100 ml,Hidratación,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7441777.jpg?t=20260326111324,Otros,,,2026-03-31 22:24:00
23217,Crema Jamón York,ARGAL,1.4,1 Kg,Paté de carne,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7347362.jpg?t=20251128080606,Carnes,,,2026-03-31 22:25:20
5882,"Crema Lata Azul Cara, Cuerpo y Manos",NIVEA,3.99,100 ml,Body-lociones,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7074185.jpg?t=20260408083020,Otros,3.39,Ahora más barato,2026-04-08 21:59:53
24106,"Crema Lata Azul Cara, Cuerpo y Manos",NIVEA,5.99,100 ml,Body-lociones,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7354934.jpg?t=20260331081142,Otros,,,2026-03-31 22:25:23
6447,"Crema Lata Azul Cara,Cuerpo y Manos",NIVEA,1.19,100 ml,Body-lociones,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7151285.jpg?t=20260331080943,Otros,,,2026-03-31 22:24:22
45375,Crema Líquida Revitalift Glass Skin,L'OREAL,23.99,100 ml,Hidratación,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7472251.jpg?t=20260326114030,Otros,,,2026-03-31 22:26:36
28188,Crema Mano Reparadora Piel Extra Seca.,EUDERMIN,2.49,100 ml,Cuidado manos y pies,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7390099.jpg?t=20260331081213,Otros,,,2026-03-31 22:25:37
14235,Crema Manos con Perfume,NEUTROGENA,7.95,100 ml,Cremas de manos,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7234094.jpg?t=20260331081019,Otros,,,2026-03-31 22:24:57
17434,Crema Manos Ecológica,FEEL FREE,1.95,100 ml,Cuidado personal,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7301344.jpg?t=20260331081057,Higiene Personal,,,2026-03-31 22:25:05
23583,Crema Manos Intensiva Aceite de Almendras,NIVEA,1.15,100 ml,Cuidado manos y pies,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7350648.jpg?t=20260331081137,Otros,,,2026-03-31 22:25:21
27752,Crema Manos Oliva Pieles Secas,KYREY,1.59,100 ml,Cuidado manos y pies,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7364466.jpg?t=20260331081154,Otros,,,2026-03-31 22:25:35
5767,Crema Manos Protectora Rápida Absorción,EUDERMIN,2.15,100 ml,Cuidado manos y pies,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7061641.jpg?t=20260331080908,Otros,,,2026-03-31 22:24:17
33197,Crema Manos Reparadora Sin Perfume,KYREY,1.65,100 ml,Cuidado manos y pies,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7408750.jpg?t=20260331081239,Otros,,,2026-03-31 22:25:59
28174,Crema Manos Soja Karité Repara y Unifica el Tono,KYREY,1.25,100 ml,Cuidado manos y pies,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7364461.jpg?t=20260331081154,Otros,,,2026-03-31 22:25:37
28175,Crema Manos Urea 5% Pieles Muy Secas,KYREY,1.25,100 ml,Cuidado manos y pies,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7373736.jpg?t=20260331081200,Otros,,,2026-03-31 22:25:37
7823,Crema Men,NIVEA,4.95,100 ml,Afeitado y cuidado masculino,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7236024.jpg?t=20260331081020,Otros,,,2026-03-31 22:24:30
31692,Crema Multipropósito,HIMALAYA,2.25,100 Gr,Otros,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7414873.jpg?t=20260331081248,Otros,,,2026-03-31 22:25:51
31863,Crema Noche Filler Rellenadora Anti-Edad,L'OREAL,19.9,100 ml,Hidratación,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7418304.jpg?t=20260326105505,Otros,,,2026-03-31 22:25:52
30201,Crema Noche Vitamina C,KYREY,4.99,100 ml,Hidratación,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7382182.jpg?t=20251112085848,Otros,,,2026-03-31 22:25:45
22913,Crema Nutri Rizos Secado al Aire,FRUCTIS,5.89,100 ml,Gel y cera,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7345010.jpg?t=20260331081133,Otros,4.7,Ahora más barato,2026-03-31 22:23:51
15801,Crema Nutrición Intensa Piel Seca,DOVE,1.49,100 ml,Body-lociones,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7291219.jpg?t=20260331081050,Otros,,,2026-03-31 22:25:01
21833,Crema Nutrición Intensa Piel Seca,DOVE,2.49,100 ml,Body-lociones,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7337335.jpg?t=20260331081125,Otros,,,2026-03-31 22:25:17
22794,Crema Nutritiva Care Rápida Absorción,NIVEA,6.99,100 ml,Body-lociones,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7343130.jpg?t=20260331081132,Otros,,,2026-03-31 22:25:19
17438,Crema Nutritiva Noche Ecológica,FEEL FREE,5.99,100 ml,Cuidado personal,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7301430.jpg?t=20260331081057,Higiene Personal,,,2026-03-31 22:25:05
11507,Crema Orujo,RUAVIEJA,13.3,1 L,Licores y cremas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7077456.jpg?t=20260408083023,Otros,11.99,Ahora más barato,2026-04-08 21:59:59
28777,Crema Orujo,CANTEIRA N.,6.25,1 L,Licores y cremas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7392488.jpg?t=20260331081215,Otros,,,2026-03-31 22:25:39
7041,Crema para Café Pack de 20,CAMPINA,1.4,1 Kg,Preparados lácteos,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7193717.jpg?t=20260331080958,Lacteos,,,2026-03-31 22:24:26
29328,Crema para Untar de Galleta Biscoff,LOTUS,3.79,1 Kg,Cremas de desayuno,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7400245.jpg?t=20260331081232,Cereales y Desayunos,,,2026-03-31 22:25:41
29258,Crema Pañal Sin Perfume,CONSUM KIDS,2.75,100 ml,"Cremas, lociones y colonia",https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7398527.jpg?t=20260331081225,Otros,,,2026-03-31 22:25:41
29314,Crema Pies Antidurezas,BABARIA,2.79,100 ml,Crema de pies,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7399590.jpg?t=20260331081230,Otros,,,2026-03-31 22:25:41
14702,Crema Pies Pharma con Urea,KYREY PHARMA,1.2,100 ml,Crema de pies,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7266927.jpg?t=20260331081037,Otros,,,2026-03-31 22:24:58
14238,Crema Pies Ultra Hidratante,NEUTROGENA,9.99,100 ml,Crema de pies,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7234107.jpg?t=20260331081019,Otros,,,2026-03-31 22:24:57
35703,Crema Pistacho y Cacahuetes 100% Tarro,JUST LOADING,6.95,1 Kg,Cremas de desayuno,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7450067.jpg?t=20260120081150,Cereales y Desayunos,,,2026-03-31 22:26:14
11215,Crema Power Age Men Expert,L'OREAL,8.95,100 ml,Afeitado y cuidado masculino,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7185432.jpg?t=20260331080954,Otros,,,2026-03-31 22:24:45
5015,Crema Protectora Bebé Acción Rápida,JOHNSON,4.55,100 ml,"Cremas, lociones y colonia",https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/421545.jpg?t=20260331080843,Otros,,,2026-03-31 22:24:09
8513,Crema Q10  F30 Antiarrugas,NIVEA,12.99,100 ml,Hidratación,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7260532.jpg?t=20260408083235,Otros,10.39,Ahora más barato,2026-04-08 21:59:55
29807,Crema Regenerist SPF30 3 Áreas Día,OLAY,27.9,100 ml,Hidratación,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7403652.jpg?t=20260331081234,Otros,23.69,Ahora más barato,2026-03-31 22:23:56
35356,Crema Repara y Cuida Piel Extra-Seca y Áspera,NIVEA,7.99,100 ml,Body-lociones,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7446466.jpg?t=20260331081407,Otros,6.79,Ahora más barato,2026-03-31 22:24:01
44197,Crema Repara y Cuida Piel Seca y Muy Seca,NIVEA,7.99,100 ml,Body-lociones,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7464324.jpg?t=20260331081452,Otros,,,2026-03-31 22:26:27
4994,Crema Revitalift Día Antiarrugas más Firmeza,L'OREAL,9.5,100 ml,Hidratación,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/413393.jpg?t=20260408082923,Otros,7.59,Ahora más barato,2026-04-13 22:09:08
29089,Crema Revitalift Filler Antiedad Día Fp50,L'OREAL,19.9,100 ml,Hidratación,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7398530.jpg?t=20260331081225,Otros,,,2026-03-31 22:25:41
31862,Crema Revitalift Filler Water Cream,L'OREAL,22.9,100 ml,Hidratación,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7418296.jpg?t=20260331081313,Otros,,,2026-03-31 22:25:52
21759,Crema Revitalift Ginseng Rojo,L'OREAL,10.95,100 ml,Hidratación,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7336753.jpg?t=20260331081125,Otros,,,2026-03-31 22:23:51
23219,Crema Revitalift Láser Antiedad Noche,L'OREAL,17.9,100 ml,Hidratación,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7347370.jpg?t=20260331081135,Otros,,,2026-03-31 22:23:51
5006,Crema Revitalift Noche Antiarrugas más Firmeza,L'OREAL,9.5,100 ml,Hidratación,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/417790.jpg?t=20260408082924,Otros,7.59,Ahora más barato,2026-04-13 22:09:08
23214,Crema Revitalift SPF 30 Antiarrugas Día,L'OREAL,9.95,100 ml,Hidratación,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7347339.jpg?t=20260331081135,Otros,7.95,Ahora más barato,2026-03-31 22:23:51
23220,Crema Revitalift Spf Antiarrugas Día,L'OREAL,19.9,100 ml,Hidratación,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7347375.jpg?t=20260331081135,Otros,,,2026-03-31 22:23:51
28391,Crema sin Aclarado 10 en 1,REVLON,5.05,100 ml,Gel y cera,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7389286.jpg?t=20260331081212,Otros,,,2026-03-31 22:25:37
17951,Crema Solar Facial FP 50 Q10 Antimanchas,NIVEA,11.99,100 ml,Solares,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7306579.jpg?t=20260331081100,Otros,,,2026-03-31 22:23:49
31319,Crema Solar FP 50+ Facial Antiedad,KYREY,6.95,100 ml,Solares,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7393734.jpg?t=20260331081216,Otros,,,2026-03-31 22:25:50
45285,Crema Sorbete Hidratant con Vitamina C,GARNIER,5.99,100 ml,Hidratación,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7471365.jpg?t=20260325081342,Otros,,,2026-03-31 22:26:35
10245,Crema Sustitutiva Chocolate Intenso,BICENTURY,7.99,1 Kg,Batidos y cremas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7249696.jpg?t=20260331081028,Otros,,,2026-03-31 22:24:42
28947,Crema Sérum Vitamina C FP25 Antimanchas,GARNIER,11.99,100 ml,Hidratación,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7397466.jpg?t=20260331081224,Otros,,,2026-03-31 22:25:40
15411,Crema Untar,NUTELLA,2.95,1 Kg,Cremas de desayuno,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7282593.jpg?t=20260331081044,Cereales y Desayunos,,,2026-03-31 22:25:00
33670,Crema Untar Avellana y Cacao Tarro,NUTELLA,7.29,1 Kg,Cremas de desayuno,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7434504.jpg?t=20260331081341,Cereales y Desayunos,,,2026-03-31 22:26:02
30479,Crema Untar Cookies & Cream,NOCILLA,2.99,1 Kg,Cremas de desayuno,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7409225.jpg?t=20260326105027,Cereales y Desayunos,,,2026-03-31 22:25:46
39577,Crema Untar Crunchy Vaso,NOCILLA,2.99,1 Kg,Cremas de desayuno,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7451748.jpg?t=20260326112036,Cereales y Desayunos,,,2026-03-31 22:26:17
34098,Crema Urea Cica Repair Piel seca,MIXA,7.99,100 ml,Body-lociones,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7437155.jpg?t=20260331081352,Otros,,,2026-03-31 22:26:05
17292,Crema Verduras Brik,G.BLANCA,1.99,1 L,Cremas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7301518.jpg?t=20251027102801,Otros,,,2026-03-31 22:25:04
34539,Crema Vichyssoise,DON SIMON,1.59,1 L,Cremas y sopas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7441616.jpg?t=20260331081357,Otros,,,2026-03-31 22:26:08
28610,Crema Whisky,ALEMBIC,5.85,1 L,Licores y cremas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7393387.jpg?t=20260331081216,Otros,,,2026-03-31 22:25:38
17731,Crepes,CREAPAN,2.39,1 Kg,Preparados refrigerados,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7301831.jpg?t=20260331081057,Otros,,,2026-03-31 22:25:06
43089,Crepes Choco 6 Unidades,ST.MICHEL,1.49,1 Kg,Bollería,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7455207.jpg?t=20260331081431,Panaderia y Bolleria,,,2026-03-31 22:26:19
45307,Crispy Twist,GARDEN GOURM,3.99,1 Kg,Preparados de verdura,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7472983.jpg?t=20260331081524,Frutas y Verduras,,,2026-03-31 22:26:36
11857,Crocanti de Almendras Bolsa,VAHINÉ,4.49,1 Kg,Decoración postres,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/314773.jpg?t=20260331080838,Dulces y Postres,,,2026-03-31 22:24:48
34152,Croissant Artesano 1 Unidad,,0.79,1 Kg,Croissants y ensaimadas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7436681.jpg?t=20260331081346,Otros,,,2026-03-31 22:26:05
34398,Croissant de Chocolate 19% 1 U,,0.99,1 Kg,Croissants y ensaimadas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7440147.jpg?t=20260331081356,Otros,,,2026-03-31 22:26:07
45172,Croissant de Mantequilla 24%  1 Unidad,,0.6,1 Kg,Croissants y ensaimadas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7471535.jpg?t=20260331081515,Otros,,,2026-03-31 22:26:34
39846,Croissant Nutella 4 Unidades,NUTELLA,4.49,1 Kg,"Pan, churros y porras",https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7454382.jpg?t=20260102075738,Otros,,,2026-03-31 22:26:18
5886,Croissants Bolsa,CONSUM,1.5,1 Kg,Croissants,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7075385.jpg?t=20260331080918,Otros,,,2026-03-31 22:24:18
33136,Croissants Integrales 0% Azúcares,DULCESOL,1.75,1 Kg,Croissants,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7430564.jpg?t=20260331081335,Otros,,,2026-03-31 22:25:59
5889,Croissants Rellenos de Chocolate,CONSUM,1.89,1 Kg,Croissants,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7075414.jpg?t=20260331080918,Otros,,,2026-03-31 22:24:18
29734,Croqueta Carrillera,,0.79,1 Kg,Picadas y hamburguesas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7403632.jpg?t=20260331081234,Otros,,,2026-03-31 22:25:43
33324,Croqueta Carrillera de Cerdo,COCINARTE,2.39,1 Kg,Especial Navidad,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7430887.jpg?t=20260113081253,Aceites y Condimentos,,,2026-03-31 22:25:59
39445,Croqueta Cocido,CONSUM,1.99,1 Kg,Croquetas y empanadillas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7444805.jpg?t=20260331081405,Otros,,,2026-03-31 22:26:16
25994,Croqueta de Cocido,,0.69,1 Kg,Picadas y hamburguesas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7370992.jpg?t=20260331081158,Otros,0.63,Ahora más barato,2026-03-31 22:23:53
29207,Croqueta de Jamón,CONSUM,1.39,1 Kg,Croquetas y empanadillas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7395440.jpg?t=20260331081218,Otros,,,2026-03-31 22:25:41
29736,Croqueta de la Abuela Pollo y Jamón,,0.69,1 Kg,Picadas y hamburguesas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7403640.jpg?t=20260331081234,Otros,,,2026-03-31 22:25:43
43806,Croqueta Ibérica,,0.69,1 Kg,Picadas y hamburguesas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7461338.jpg?t=20260331081446,Otros,,,2026-03-31 22:26:24
43553,Croqueta Jamón Ibérico Horneable,COCINARTE,2.39,1 Kg,Croquetas y empanadillas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7460137.jpg?t=20260317081836,Otros,,,2026-03-31 22:26:22
29208,Croqueta Pollo,CONSUM,1.59,1 Kg,Croquetas y empanadillas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7395445.jpg?t=20260331081218,Otros,,,2026-03-31 22:25:41
11979,Croquetas Artesanas de Jamón Ibérico,LA COCINERA,4.99,1 Kg,Croquetas y empanadillas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7156180.jpg?t=20260331080945,Otros,,,2026-03-31 22:24:49
28741,Croquetas de Cocido,ALDELIS,2.15,1 Kg,"Tortillas, croquetas y patatas",https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7394729.jpg?t=20260326104455,Otros,,,2026-03-31 22:25:39
4733,Croquetas de Cocido Casero con Jamón,LA COCINERA,4.99,1 Kg,Croquetas y empanadillas,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/143263.jpg?t=20260331080831,Otros,,,2026-03-31 22:24:07
28742,Croquetas de Ibérico,ALDELIS,2.15,1 Kg,"Tortillas, croquetas y patatas",https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7394732.jpg?t=20260326104457,Otros,,,2026-03-31 22:25:39
43554,Croquetas de Setas con Boletus Horneable,COCINARTE,2.39,1 Kg,Especial Navidad,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7460145.jpg?t=20251021082015,Aceites y Condimentos,,,2026-03-31 22:26:22
30379,Cruapan Clásico,BIMBO,3.49,1 Kg,Panes especiales,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7407877.jpg?t=20260326105018,Aceites y Condimentos,2.99,Ahora más barato,2026-03-31 22:23:56
9825,Crunchy de Pollo con Salsa Barbacoa,FRIPOZO,2.69,1 Kg,Snacks,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7260276.jpg?t=20260331081032,Snacks y Aperitivos,,,2026-03-31 22:24:40
39812,Crunchy de Pollo Teriyaki,FRESNO,2.99,1 Kg,Preparados de carne y pescado,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7454424.jpg?t=20260325080852,Carnes,,,2026-03-31 22:26:18
45349,Cuadraditos Tomate y Orégano,CONSUM,1.15,1 Kg,Tostadas y minibiscotes,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7468457.jpg?t=20260331081507,Otros,,,2026-03-31 22:26:36
45350,Cuadraditos Tomate y Sabor a Jamón,CONSUM,1.15,1 Kg,Tostadas y minibiscotes,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7468460.jpg?t=20260331081507,Otros,,,2026-03-31 22:26:36
24217,Cuajada Casera,MOLINO REAL,1.39,100 Gr,Postres en polvo,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7356736.jpg?t=20260331081143,Dulces y Postres,,,2026-03-31 22:25:24
7460,Cuajada de Oveja,GOSHUA,1.69,1 Kg,Cuajada,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7216539.jpg?t=20260303081148,Otros,,,2026-03-31 22:24:28
14874,Cuajada Natural Azucarada Pack de 2 U,DANONE,1.49,1 Kg,Cuajada,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/4226858.jpg?t=20260331080853,Otros,,,2026-03-31 22:24:58
7178,Cuajada Natural Pack de 4 Unidades,CONSUM,1.25,1 Kg,Cuajada,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7200061.jpg?t=20260331081001,Otros,,,2026-03-31 22:24:26
22338,Cuarteto Sombra Marron Colorstay Addictive 500,REVLON,10.75,1 U,Ojos,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7313625.jpg?t=20260317081507,Otros,,,2026-03-31 22:25:18
22336,Cuarteto Sombra Rosa Colorstay Decadent,REVLON,10.75,1 U,Ojos,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7313609.jpg?t=20260317081507,Otros,,,2026-03-31 22:25:18
4852,Cuarto Trasero de Pollo,CONSUM,2.46,1 Kg,Aves,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/305474.jpg?t=20250917080449,Carnes,,,2026-03-31 22:24:08
8550,Cuarto Trasero de Pollo,CONSUM,1.48,1 Kg,Especial Navidad,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/4374864.jpg?t=20260331075901,Aceites y Condimentos,,,2026-03-31 22:24:33
12699,Cuarto Trasero Pollo Certificado,CONSUM,2.71,1 Kg,Aves,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7272933.jpg?t=20260304081914,Carnes,,,2026-03-31 22:24:52
19278,Cuarto Trasero Pollo Certificado,CONSUM,1.67,1 Kg,Aves,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7185002.jpg?t=20260331080045,Carnes,,,2026-03-31 22:25:10
16185,Cuarto Trasero Pollo Familiar,CONSUM,5.98,1 Kg,Aves,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7294861.jpg?t=20260304082137,Carnes,,,2026-03-31 22:25:02
39834,Cuartos de Alcachofa de Alcachofa,CONSUM,2.35,1 Kg,Alcachofa,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7443187.jpg?t=20260331081402,Otros,,,2026-03-31 22:26:18
30036,Cubito de Hielo Agua Mineral  bolsa,HIELIUM,1.19,1 Kg,Hielo,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7406259.jpg?t=20260311080620,Otros,,,2026-03-31 22:25:45
27919,Cubo Ovalado 12 L con Escurridor,MIK,4.19,1 U,Cubos y barreños,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7387157.jpg?t=20251030080831,Otros,,,2026-03-31 22:25:36
21306,Cubo Pedal Cubik 21 L,TATAY,8.3,1 U,Bazar,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7332141.jpg?t=20260331081122,Otros,,,2026-03-31 22:25:15
19335,Cuchara blanda silicona,TIGEX,3.85,1 U,Puericultura,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7315885.jpg?t=20260331081106,Otros,,,2026-03-31 22:25:10
45235,Cuchara Cafe 6 Unidades,MONIX,3.99,1 U,Hogar,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7469802.jpg?t=20260331081511,Limpieza del Hogar,,,2026-03-31 22:26:35
45231,Cuchara de Mesa 3 Unidades,MONIX,3.39,1 U,Hogar,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7469781.jpg?t=20260331081511,Limpieza del Hogar,,,2026-03-31 22:26:35
20707,Cuchara Desechable Maíz 6 Unidades,BETIK,0.85,1 U,Cubiertos,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7327901.jpg?t=20260331081114,Otros,,,2026-03-31 22:25:13
45236,Cuchara Moka 6 Unidades,MONIX,3.99,1 U,Hogar,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7469807.jpg?t=20260331081511,Limpieza del Hogar,,,2026-03-31 22:26:35
22538,Cucharilla de Maíz 12 cm,BETIK,0.69,1 U,Cubiertos,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7337157.jpg?t=20260331081125,Otros,,,2026-03-31 22:25:18
11301,Cuchilla Universal Doble Hoja,NEXTGEN,2.25,1 U,Recambios hojas afeitar,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7249345.jpg?t=20260331081028,Otros,,,2026-03-31 22:24:46
